,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,labels
51,0.42375822427879406,0.4772925764192139,0.41709183673469385,0.2939547761882787,0.3188114123357406,0.35547182544145767,0.09912366114897761,0.15421166306695466,0.3416518122400476,0.16395037703721727,0.2106254709871892,0.3434611472292247,0.2651821862348179,0.13139080172220835,0.1955665283395493,0.20939432346276457,0.07825757575757575,0.1878954347414283,0.20725717917605588,0.07126390629218618,0.35446720814644206,0.5991806077159441,0.37469164001827326,0.235827410599362,0.2514790362685416,0.23065963812508905,0.11605431309904155,0.2433739677546205,0.27010435850214864,0.2017720499395892,0
52,0.33048948015327895,0.35414847161572044,0.31845238095238093,0.21965851407475773,0.36107493784775657,0.12731976155663033,0.018880233690360272,0.06144708423326133,0.2846108140225788,0.18486986134760386,0.06556141672946496,0.25854672504533194,0.06390977443609024,0.042383704854573476,0.32400063035142096,0.059338633483120184,0.017686868686868685,0.12354612616025762,0.1897305521850504,0.04402245775325548,0.2665777670020608,0.5452372823489245,0.254728186386478,0.17023896132967706,0.43753751178941946,0.10009339728672968,0.028905750798722048,0.15662603224537944,0.3032535297728669,0.22633910592025763,0
53,0.30879907454269395,0.7563318777292576,0.30665391156462585,0.202814951545916,0.37575470581271453,0.25373973681250706,0.09870983446932814,0.1400287976961843,0.3297682709447416,0.22354658234006308,0.07234363225320271,0.29680244128963784,0.10974551764025449,0.046465391249391044,0.29526711141461365,0.22696547221262053,0.07426767676767676,0.17363136957757153,0.15236609464378573,0.11602018705563902,0.250818281003758,0.8668487538409013,0.25966194609410687,0.1587106161508758,0.42553373917516935,0.25060549935888304,0.1446485623003195,0.27982697601258355,0.27041129527317376,0.35884011276681427,0
54,0.2393897765888221,0.2585152838427947,0.2444727891156463,0.1495154591601292,0.6519474369598676,0.329884152513778,0.07414800389483935,0.1785457163426926,0.3885918003565062,0.28095353928484545,0.07752449133383575,0.22648268541860156,0.08458646616541356,0.04435871440045293,0.18096338708830173,0.06820102162307487,0.026666666666666665,0.14175033150217844,0.14716588663546545,0.043191714722843354,0.20960116377742755,0.4762717651075452,0.21269986295111942,0.12944205047848226,0.5635771242390465,0.19140111760143108,0.08522364217252397,0.2922139205662603,0.43953345610804184,0.3168210498053431,0
55,0.24806593883305617,0.4585152838427948,0.24479166666666674,0.1549761575142286,0.5821001539007932,0.22719604094027668,0.021798928919182083,0.07746580273578114,0.3297682709447416,0.2332765750425687,0.16211379050489827,0.29083189597983283,0.1751012145748988,0.08023805448393001,0.27288963597205446,0.06903637131774015,0.017606060606060604,0.11666982383027089,0.3351437761214152,0.03841494229797369,0.2065704933931385,0.5609423011266644,0.2065783462768389,0.12194302982819408,0.4889822515647776,0.13219673584397906,0.028610223642172524,0.1693275658670861,0.43278084714548803,0.21506242448650825,0
56,0.4056828862699733,0.21615720524017462,0.409970238095238,0.26242116597446546,0.6531312892151061,0.754245866606681,0.28456669912366117,0.5030237580993521,0.5240641711229946,0.4176599367550473,0.16164280331574982,0.144442970235726,0.11249277038750723,0.04054036261175263,0.2669012974733414,0.32163843760801936,0.1005050505050505,0.2619814358780072,0.22728761002291945,0.12643908922872432,0.3987149957570615,0.36531239330829635,0.36555504796710836,0.20974872684537463,0.7067649832804596,0.715217425717497,0.3880191693290735,0.6716476602438065,0.6019030079803562,0.6227681567995703,0
57,0.07266285879545942,0.25895196506550217,0.078125,0.0426857406552838,0.6069610512608027,0.3087391744460691,0.0,0.0,0.5496137849079027,0.4653369009973243,0.3791446872645065,0.3795055503958251,0.34846732215153264,0.14515003489183534,0.7410306245731996,0.16714675269808352,0.0,0.0,0.17547813023632056,0.20027137605660128,0.0738271305612801,0.35199726869238646,0.06724531749657392,0.04303542447814648,0.6416016462316728,0.16417343401244244,0.0,0.0,0.2697974217311234,0.44891931802926577,0
58,0.4309883594823223,0.22532751091703057,0.42431972789115646,0.30787571142901093,0.35977270036699416,0.2494657518839276,0.06222005842259007,0.14622030237580994,0.48247177658942364,0.11773291170031608,0.05284476262245667,0.0317986820574057,0.08892423366107578,0.04738706237080147,0.1322162105373746,0.13075623151668778,0.02952020202020202,0.12000378859632506,0.1905009533714682,0.04246481457123275,0.35689174445387317,0.26357118470467733,0.3883965280950207,0.24092002910067714,0.3372202692274715,0.28859761599468114,0.10750798722044728,0.2747542272906016,0.5392879066912215,0.2926567324473083,0
59,0.41797411611597135,0.34847161572052404,0.42708333333333326,0.2917243500999846,0.6306380963655734,0.53604768867394,0.2088607594936709,0.38740100791936644,0.443256090314914,0.21746533690099712,0.09344385832705353,0.21432046349122114,0.10931174089068825,0.08221306402980949,0.19588170405000788,0.16628259784153324,0.08343434343434343,0.2589505588179579,0.06954796710386932,0.052399116643244335,0.35446720814644206,0.5022191874359849,0.3716765646413889,0.2434943197716716,0.6141644516848154,0.3636320463503824,0.2746006389776358,0.5713723948092804,0.3376304481276857,0.2906430393341387,0
60,0.2943388041356374,0.27729257641921407,0.29060374149659873,0.19466235963697892,0.45270510240322015,0.24148014846473964,0.06944985394352483,0.11792656587473001,0.46761734997029125,0.20287034784723912,0.21608892238131128,0.1718632523992747,0.21226142278773863,0.12019908096222465,0.1969848190366129,0.16695471828551678,0.0525,0.10225421481341163,0.10074921515379134,0.07340999245408414,0.2726391077706388,0.40969614202799587,0.2681589767016903,0.18014438412893838,0.456400583040384,0.23002643618115914,0.11573482428115017,0.21061738104600866,0.37231430325352977,0.34904013961605596,0
61,0.27987853372858074,0.08427947598253277,0.2808248299319728,0.17981848946315954,0.44039303894873905,0.3141941288943876,0.10214216163583252,0.24118070554355653,0.3327391562685681,0.3398199951350036,0.11030519969856821,0.038985449559948704,0.10381723539618277,0.05890795138843172,0.2332300257393497,0.10607980950186274,0.04275252525252525,0.13040348550861905,0.13426166676296683,0.05541056012848825,0.24899987877318464,0.15944008193922843,0.240383736866149,0.15244277799541103,0.6167366886735831,0.2498139969289706,0.15351437699680512,0.33224537947306326,0.37016574585635365,0.4342864814069002,0
62,0.11597136866459401,0.48165938864628827,0.11787840136054417,0.06552838024919244,0.47081804190836973,0.2062197728039591,0.09727361246348588,0.09229661627069834,0.37551990493166965,0.3383604962296276,0.1760550113036926,0.33527928884171426,0.19722382880277617,0.07279885186111733,0.4846877134002206,0.1544724814686792,0.1009090909090909,0.2428490244364463,0.5402630920051616,0.1271313750874011,0.05412777306340166,0.42881529532263574,0.05673823663773414,0.031171302255302458,0.3355054445682929,0.08815754064364979,0.06384185303514378,0.10082579630357844,0.26672805402087174,0.25130890052356014,0
63,0.25818812811799585,0.31790393013100443,0.27646683673469397,0.1619750807568066,0.5124896412927668,0.6361489146327748,0.37682570593963,0.205471562275018,0.5906120023767082,0.6042325468255896,0.1209495101733233,0.2828711689000929,0.23308270676691734,0.06312130508630792,0.26001996112832904,0.5462226831048125,0.22424242424242424,0.2489107785565448,0.20051616879489995,0.2673884900553137,0.21990544308401017,0.5281666097644248,0.2787574234810416,0.13028149308858913,0.544714052988082,0.724240553418499,0.593929712460064,0.47896185607550135,0.5346838551258442,1.0,0
64,0.21191526281541462,0.18515283842794755,0.2080144557823128,0.13136440547608064,0.41778146087368284,0.13294342593634015,0.0,0.0,0.5157456922162805,0.19216735587448297,0.20393745290128112,0.34545132899915976,0.20213996529786005,0.09992231629119541,0.3677049955350108,0.07602642393516919,0.0,0.0,0.44511854548256,0.0017930203739728173,0.15686749909079878,0.22908842608398772,0.15121059844677942,0.09412949801331913,0.3123553116693818,0.06430165740608824,0.0,0.0,0.3511356660527932,0.08632031145120145,0
65,0.29723085821704864,0.3506550218340612,0.29326105442176875,0.19166282110444544,0.4271338936900674,0.27904622652120126,0.06497078870496592,0.10028797696184305,0.2810457516339868,0.21211384091461927,0.10154483798040696,0.11109636902392642,0.09933487565066511,0.06792716164794797,0.19982140043074015,0.14419864039635905,0.051641414141414134,0.1278082970259519,0.12752065638181084,0.06825246280694225,0.26354709661777187,0.42676681461249566,0.26103243490178174,0.1713582181431529,0.4872674269055989,0.25440471102246287,0.11749201277955273,0.2718442784113252,0.29742173112338866,0.3318566250503424,0
66,0.26975634444364116,0.31659388646288206,0.2728528911564626,0.17251192124288572,0.42500295963063806,0.3236981216960972,0.08140214216163583,0.10813534917206624,0.20855614973262027,0.2573583069812697,0.20101733232856067,0.1539516164698598,0.24840948525159057,0.10617651318648041,0.2594421389924883,0.23301455620847256,0.056085858585858586,0.14788785754877817,0.18106353883784979,0.08517885205158915,0.22596678385258817,0.31136906794127683,0.23791685701233445,0.1397392131624601,0.37065935008145423,0.2399993667980561,0.09792332268370607,0.21663389697208021,0.19705340699815843,0.28419922137199627,0
67,0.12117706601113432,0.47117903930130994,0.12414965986394555,0.07106598984771573,0.6128803125369954,0.23737487346755148,0.049829600778967864,0.09049676025917926,0.5733808674985147,0.34444174166869357,0.29747550866616435,0.5561894653044979,0.2894736842105263,0.12092325112904714,0.684298996690655,0.13910972846334066,0.03452020202020202,0.16431142261792003,0.4025538799329751,0.12598910342058445,0.11504424778761058,0.6401502219187436,0.11037003197807227,0.06676366892383453,0.6981908599845666,0.1456522771524909,0.049049520766773165,0.14825009830908373,0.40085942295887056,0.3736071955967245,0
68,0.3369966018364544,0.28689956331877725,0.3477891156462585,0.2185048454083987,0.6105126080265183,0.6204026543695874,0.14342745861733203,0.20734341252699784,0.4272133095662508,0.34127949404037916,0.13790504898266764,0.11282119322453674,0.19664545980335457,0.08162056116604563,0.2627514839523034,0.334120674424857,0.12012626262626262,0.19909073688198523,0.17027792222800023,0.20539429141080937,0.31688689538125836,0.36326391259815627,0.3524897213339425,0.2016900777883485,0.6133070393552259,0.5255734435104716,0.2560702875399361,0.38552890287062525,0.3845917740945365,0.7596992884951,0
69,0.42737329188055817,0.23711790393013094,0.41762329931972786,0.30226119058606365,0.2867290162187759,0.23175120908784164,0.045204479065238556,0.12404607631389487,0.17409387997623293,0.1868158598881049,0.06857573474001509,0.12396621113617268,0.10005783689994217,0.05100791320491384,0.14519094395125282,0.09138917694050774,0.027247474747474743,0.15071036181094902,0.07147397006991388,0.05541056012848825,0.34658746514729055,0.36531239330829635,0.36025582457743266,0.23314119424701998,0.32350167195404267,0.2072311661996803,0.08386581469648563,0.3376327172630751,0.23941068139963173,0.33615250369177063,0
70,0.16636541103318625,0.45283842794759827,0.1623086734693877,0.0988309490847562,0.3378714336450812,0.11101113485547184,0.006012658227848101,0.03714182865370771,0.3386809269162211,0.30503527122354646,0.06659758854559154,0.21631064526115606,0.061740890688259095,0.03158698600376568,0.21069496244156116,0.03307792756461958,0.005237373737373737,0.0668118961924607,0.09458600566244871,0.050564559117750894,0.13080373378591337,0.5616251280300444,0.12124257651895853,0.0762213889977055,0.3552259281488468,0.06909816213135776,0.009864217252396166,0.10141565080613447,0.24033149171270718,0.3409853671633777,0
71,0.14474730677463665,0.1934497816593886,0.1685799319727891,0.0933702507306568,0.6460281756836747,0.7902373186368238,1.0,0.565658747300216,0.8841354723707667,0.9999999999999998,0.6688960060286361,0.5088673654415994,0.4794679005205322,0.2834007031033984,0.4862635919525135,0.8987978645773324,1.0,0.9999999999999999,0.4992392288284123,1.0000000000000002,0.1253485270941932,0.23898941618299752,0.13147555961626323,0.07857182830600479,0.4975563748606705,0.3956087445188457,0.6562300319488819,0.6177742823436885,0.47329650092081044,0.9489864411330381,0
72,0.2900007230135204,0.16506550218340604,0.3017644557823129,0.19012459621596678,0.3357404995856518,0.43431560004498937,0.16372930866601754,0.1899928005759539,0.2608437314319667,0.38263196302602775,0.073474001507159,0.06167352173720758,0.08502024291497977,0.041067031823987146,0.2767768030677103,0.3543803049506472,0.10143939393939393,0.28944875923470353,0.25155524739508095,0.20324820524891138,0.21202570008485877,0.17446227381358825,0.22476016445865699,0.13078515865465332,0.30978307468061395,0.39893305472447804,0.2148562300319489,0.41525756979944944,0.3186003683241253,0.5850449724795276,0
73,0.3738702913744487,0.21877729257641915,0.38073979591836726,0.2564220889093986,0.40416715993843966,0.42576763018783037,0.11913339824732229,0.2223182145428366,0.42661913250148553,0.2554123084407687,0.09410324039186134,0.09031002609349431,0.13475997686524005,0.06476714637454081,0.1896832484109891,0.12845181856588703,0.03813131313131313,0.14366357264633453,0.2215096011247857,0.03242666962041966,0.3350709176869924,0.3185387504267668,0.3702147099132025,0.22592198780010067,0.5147046214524565,0.36014943565876756,0.16693290734824281,0.3979551710578057,0.6086556169429098,0.348637400993422,0
74,0.25601908755693725,0.20043668122270736,0.2706207482993197,0.16397477311182895,0.367230969574997,0.5174895962208976,0.24513145082765336,0.19848812095032398,0.4456327985739751,0.5027973729019704,0.20356066314996235,0.15572066693202424,0.26200115673799884,0.10643984779259766,0.45527131375741975,0.6187156738487538,0.23919191919191918,0.3877628338700511,0.051058338629841465,0.39390373072849244,0.18717420293368892,0.21987026288835776,0.21087254454088633,0.11746600257429066,0.33464803223870365,0.4014658625001979,0.24129392971246005,0.3252850963429021,0.1813996316758748,0.6590146328366223,0
75,0.28566264189140333,0.22969432314410482,0.2930484693877551,0.18589447777265034,0.7123239019770332,0.4119334158137443,0.10416260954235639,0.22548596112311015,0.4711824123588829,0.2957917781561663,0.2419932177844763,0.17495909070806243,0.2598322729901677,0.1367233274960829,0.38267584178179337,0.10243115566309483,0.04674242424242424,0.2210645955673423,0.23075441536179966,0.07832522205068917,0.2647593647714874,0.3106862410378969,0.2733668341708543,0.17331691756673565,0.6981908599845666,0.1906096151715186,0.11900958466453675,0.3859614628391663,0.379987722529159,0.3360182574842262,0
76,0.14127684187694312,0.3681222707423581,0.139562074829932,0.08221812028918626,0.3821475079910027,0.17388370262062758,0.05688899707887049,0.06922246220302376,0.308972073677956,0.2554123084407687,0.1707799547852299,0.22117553403210827,0.18753614806246383,0.07530053061923132,0.30083521563271526,0.08620424780120599,0.05901515151515151,0.18213676832733472,0.24057703048862697,0.11089727170143093,0.11989332040247302,0.44725162171389554,0.11375057103700326,0.0694498852761766,0.4178170282088657,0.10791344129426479,0.07468051118210862,0.15123869445536767,0.30263965623081646,0.3220566518995839,0
77,0.28783168245246193,0.1982532751091703,0.28815901360544216,0.1857406552838025,0.7383686515922813,0.30047238780789565,0.09751703992210321,0.2339812814974802,0.5638740344622698,0.3213330090002433,0.21684250188394882,0.08330016363716777,0.2310584152689416,0.11670989743117094,0.4109365971529127,0.08370780043783847,0.04169191919191919,0.21235082401970068,0.19242695633751275,0.07441380694916544,0.24899987877318464,0.193581427108228,0.2513476473275469,0.15462532878168891,0.6416016462316728,0.1333048392458565,0.08682108626198085,0.30924105387337786,0.3680171884591775,0.30675258423949525,0
78,0.436772467645145,0.1030567685589519,0.42665816326530615,0.3106445162282726,0.46584586243636805,0.24086154538297155,0.025876338851022397,0.13801295896328294,0.31610219845513965,0.17684261736803686,0.09862471740768651,0.07337136791826987,0.10439560439560443,0.07200884804276554,0.13841466617639336,0.05665975342781428,0.010787878787878787,0.12936162151922712,0.23113961595500856,0.029484454721043413,0.34658746514729055,0.15158757255035848,0.3428049337597078,0.23560355923666684,0.392952070650776,0.12649791834860935,0.029808306709265178,0.22815572158867478,0.38581952117863727,0.17089542220432274,0
79,0.12247849034776948,0.7410480349344979,0.1205357142857143,0.07114290109213967,0.33858174499822413,0.1705657406365988,0.0,0.0,0.40522875816993464,0.21260034054974453,0.39854935945742276,0.5670248993852551,0.41367842683632156,0.14686170983159752,0.5188317486999001,0.08630026500748934,0.0,0.0,0.39484986806879685,0.08216740856634522,0.09322342102072978,0.7425742574257426,0.0899954317039745,0.05064637080978229,0.30978307468061395,0.07011128524164571,0.0,0.0,0.27900552486187846,0.19438850852463418,0
80,0.2299906008242354,0.062882096069869,0.22555272108843538,0.1422088909398554,0.3853439090801468,0.1565065796873243,0.030087633885102237,0.09856011519078474,0.2311348781937017,0.20578934565799067,0.057366239638281843,0.14687541462120207,0.07374204742625794,0.02822946977577058,0.09271418815989917,0.09561393401697585,0.027070707070707068,0.17793142640651638,0.382716049382716,0.08576729503146441,0.14656321978421616,0.0795493342437692,0.14408405664687085,0.08511948066483851,0.18820200634485118,0.07562014215383643,0.023035143769968052,0.12559968541093197,0.17710251688152245,0.15062424486508252,0
81,0.6587376183934639,0.37336244541484714,0.6428571428571429,0.5394554683894786,0.25831656209305076,0.297210662467664,0.125365141187926,0.19949604031677465,0.4658348187759952,0.020189734857698705,0.34334966088922386,0.3753040555481846,0.3935801041064199,0.26207060000790006,0.09087566318222408,0.2338787110650229,0.07717171717171717,0.21026709604091684,0.10903102790778299,0.019688609820767186,0.5617650624318098,0.5319221577330147,0.5815440840566469,0.44316973529576353,0.1420732230129469,0.22749362840543924,0.1503194888178914,0.3317341722375147,0.2949662369551872,0.060545039602631245,0
82,0.25457306051623163,0.16899563318777283,0.2493622448979591,0.16243654822335024,0.36024624126908955,0.14171634236868746,0.002370253164556962,0.021173506119510438,0.4236482471776589,0.2179518365361226,0.09419743782969105,0.14004245721109196,0.11162521688837478,0.05443126308443824,0.20507432893838312,0.0467795829012559,0.0024588383838383835,0.055711308960030306,0.14369908129658523,0.03737651350995854,0.23081585646745062,0.3267326732673267,0.23234353586112388,0.14136213554200008,0.38952242133241877,0.11183929334663058,0.004407348242811502,0.06555249705072748,0.3833640270104358,0.254665055712176,0
83,0.45701684621502436,0.7091703056768559,0.4619472789115646,0.324257806491309,0.5523854622943057,0.5242379934765494,0.10861733203505355,0.3098632109431246,0.28342245989304815,0.23984432011675993,0.23558779201205732,0.24970147273450977,0.3081260844418739,0.15166756639323759,0.29116982717865214,0.23551100357184013,0.052297979797979795,0.3080128812275052,0.21688719400627873,0.15070370857534493,0.3847739119893321,0.7060430180949129,0.3978985838282322,0.2611226145839163,0.45382834605161626,0.31519209763973977,0.10591054313099042,0.4121116791191506,0.2099447513812155,0.3758893811249834,0
84,0.4779842383052564,0.11179039301310051,0.47395833333333337,0.35563759421627444,0.5496626021072569,0.31976155663030037,0.13933787731256086,0.33138948884089275,0.6030897207367795,0.06397470201897337,0.3839487565938207,0.09935429658131001,0.4346443030653557,0.2731306534648251,0.2823974365708883,0.11548949571763259,0.05959595959595959,0.2436067437014586,0.25271084917470776,0.01775020941647225,0.4738756212874289,0.1505633321952884,0.4910918227501143,0.35430074430578096,0.5018434365086172,0.19820803849867819,0.13035143769968052,0.4274478961856075,0.4591774094536527,0.07396966035709496,0
85,0.15313426361072946,0.20829694323144105,0.16028911564625847,0.08798646362098136,0.5006511187403812,0.3644696884489934,0.056718597857838365,0.17393808495320376,0.19429590017825304,0.4149841887618584,0.12754333082140168,0.1886692317898368,0.17625795257374205,0.05555043516043662,0.36870305195146297,0.17444406037561933,0.026818181818181814,0.1288312180337185,0.1675815180755378,0.08805183836509772,0.13868347678506487,0.3584841242744964,0.1614435815440841,0.07633331467905308,0.6064477407185115,0.3118677874341075,0.06736421725239616,0.25670467951238696,0.28729281767955794,0.49510001342462073,0
86,0.3037379799002241,0.0,0.29995748299319724,0.20296877403476388,0.42725227891559137,0.18580587110561242,0.06343719571567673,0.1293016558675306,0.32144979203802726,0.0865969350522986,0.1298040693293142,0.15085577816107204,0.12897628687102375,0.07997471987781274,0.23438567001103117,0.09398164151015863,0.03474747474747474,0.11047546883879523,0.027368502147493284,0.03138824083240451,0.2938538004606619,0.26118129054284744,0.28314298766560086,0.19553416531423132,0.567864185886993,0.2061230627978028,0.120926517571885,0.270389303971687,0.274401473296501,0.23372264733521286,0
87,0.0,0.6366812227074234,0.0006377551020407823,0.0,0.3356221143601278,0.1653357327634687,0.0,0.0,0.4812834224598931,0.5108246168815371,0.2480218538055765,0.24306753350139315,0.2508675534991325,0.08122555925686975,0.5750380837316803,0.07143680147482429,0.0,0.0,0.371352631883053,0.2049789198956033,0.007576675960722534,0.6292249914646637,0.004751027866605861,0.004421064413229592,0.4666895309954556,0.08882240268477624,0.0,0.0,0.4579496623695519,0.592965498724661,0
88,0.5452244956980696,0.08733624454148475,0.5341198979591836,0.4204737732656514,0.3455664733041317,0.24136767517714547,0.14342745861733203,0.22728581713462923,0.1776589423648247,0.08294818778885893,0.09325546345139414,0.0,0.11104684788895315,0.08688725328839089,0.13542049692703678,0.09705419211122633,0.046489898989898984,0.13966660352339458,0.0,0.024430767952703027,0.5108497999757546,0.11710481392966876,0.5212425765189587,0.3875986345066875,0.43753751178941946,0.3028446597331054,0.23658146964856233,0.4069996067636649,0.23143032535297736,0.2621828433346759,0
89,0.37314727785409596,0.20917030567685585,0.3843537414965986,0.25980618366405167,0.3024742512134485,0.4297604318974244,0.27142161635832524,0.24406047516198703,0.22103386809269154,0.18243736317197756,0.1666352675207235,0.2269249480341427,0.22990167727009836,0.10854652464153577,0.24715028628460367,0.35870107923339867,0.20017676767676765,0.3360484940329608,0.17798193409217852,0.09504392553773303,0.2999151412292399,0.2458176852167976,0.32407492005481964,0.19894789859533266,0.24084712338163428,0.32358202339681186,0.2670926517571885,0.3999213527329925,0.13290362185389815,0.21559940931668675,0
90,0.3774853589762128,0.2231441048034934,0.3743622448979592,0.2575757575757576,0.5667100745826922,0.3377010460015747,0.14982960077896787,0.24262059035277178,0.39809863339275087,0.312576015567988,0.08948756593820649,0.08862942815443811,0.06853672643146329,0.07154801248206034,0.36833534695592796,0.17069938933056805,0.058964646464646456,0.21443455199848455,0.32185435565570764,0.13069664725958643,0.2902169959995151,0.25401160805735745,0.2938328003654638,0.19323968884660583,0.6613221298122266,0.2841652023871714,0.17899361022364219,0.41525756979944944,0.5567833026396563,0.5454423412538595,0
91,0.37314727785409596,0.09650655021834059,0.3610756802721088,0.2592678049530841,0.20030780158636197,0.10071982904060284,0.055014605647517034,0.08430525557955364,0.16458704693998816,0.096326927754804,0.03654860587792012,0.023484144885232844,0.05176402544823598,0.03869702036893179,0.15853338236066605,0.10752006759611324,0.041717171717171715,0.11185830649744269,0.1280984572716242,0.039141842449584276,0.28294338707722144,0.1041311027654489,0.2809502055733213,0.18853881023000726,0.21426734116436585,0.13837045479729626,0.09472843450479233,0.21101061738104598,0.22805402087170046,0.18713921331722383,0
92,0.41652808907526573,0.4973799126637554,0.4144345238095237,0.2939547761882787,0.4130460518527287,0.32392306827128564,0.11565238558909444,0.24362850971922248,0.4450386215092098,0.12965215276088538,0.11247174076865112,0.2189642209544027,0.14141122035858883,0.08820392631897722,0.14403529967957135,0.11107270422859777,0.0529040404040404,0.22428490244364463,0.13233566379692227,0.0348150558328545,0.375681900836465,0.6599522021167634,0.3869346733668343,0.25670155017068663,0.38609277201406156,0.22765192889142172,0.18226837060702875,0.5041289815178922,0.40055248618784545,0.18740770573231302,0
93,0.3782083724965658,0.32227074235807857,0.38541666666666674,0.2664205506845101,0.24718835089380853,0.3352266336745024,0.09875851996105162,0.135565154787617,0.4836601307189542,0.17368036973972267,0.11426149208741522,0.2070231303347928,0.23713128976286868,0.08826975997050654,0.10064611020644008,0.33488881207512394,0.08717171717171718,0.20174275430952832,0.32320255773193884,0.09535545417413757,0.3138562249969694,0.4137931034482758,0.3623572407492006,0.2136661256925401,0.18965960730515297,0.3237403238827944,0.1281150159744409,0.25985057019268576,0.503683241252302,0.2317089542220433,0
94,0.4852143735087846,0.18646288209606982,0.4894770408163265,0.3547915705276111,0.5572392565407837,0.46518951748959625,0.2065968841285297,0.3982721382289417,0.3945335710041592,0.2179518365361226,0.1188771665410701,0.0832780505063907,0.1970792365529208,0.09478729147190879,0.20974943531018547,0.19892844797787768,0.07863636363636363,0.2828187156658458,0.09631940833188882,0.05461443139100997,0.41811128621651106,0.25128030044383753,0.4746459570580174,0.29481224466953937,0.5181342707708138,0.38975162653749357,0.24784345047923326,0.6287848997247345,0.345303867403315,0.29024030071150475,0
95,0.38905357530185813,0.5078602620087336,0.4156037414965986,0.2696508229503153,0.5631585178169763,0.7250028118321898,0.21190360272638756,0.36731461483081357,0.4693998811645871,0.5169058623206031,0.07413338357196685,0.12372296669762506,0.1061307113938693,0.05456293038749688,0.1858486106004097,0.27036524945270196,0.06378787878787878,0.15730251941655618,0.300475722732613,0.11242030059051986,0.339313856224997,0.5691362239672243,0.39132023755139345,0.22340365996977998,0.5464288776472604,0.6536385366703076,0.252555910543131,0.44278411325206446,0.7863720073664826,0.7033158813263526,0
96,0.4678620490203167,0.4200873362445415,0.47289540816326525,0.33810183048761727,0.4342370072214988,0.5141153975930717,0.12324732229795521,0.2201583873290137,0.2650029708853239,0.2004378496716126,0.2198568198944989,0.1448852328512671,0.28802776171197225,0.15937010362216752,0.12575510847297372,0.29408149940469336,0.07123737373737372,0.2557302519416556,0.12636505460218408,0.06209111866471904,0.4544793308279791,0.504267668146125,0.5066240292370946,0.3292853545245956,0.3783760610477579,0.499612163809343,0.20063897763578276,0.5265434526150216,0.29711479435236354,0.3137333870318163,0
97,0.38471549417974127,0.3353711790393013,0.3950892857142857,0.25626826642055067,0.6578666982360603,0.6243392194353841,0.23376338851022396,0.4033837293016559,0.5793226381461675,0.32011675991242994,0.1848153730218538,0.25368183627437974,0.2650375939849624,0.09722313657849346,0.32011346325576506,0.35591658025118106,0.1290909090909091,0.3553703352907747,0.367115425357755,0.16493018297115244,0.3174930294581161,0.4219870262888358,0.343261763362266,0.1964855336056858,0.5412844036697247,0.3775624891168416,0.20551118210862618,0.49469130947699563,0.4748311847759362,0.37535239629480455,0
98,0.27770949316752225,0.35502183406113536,0.27933673469387754,0.17758806337486538,0.3886586953948147,0.32527274772241593,0.13351996105160663,0.10280777537796976,0.5769459298871064,0.26319630260277305,0.1620195930670686,0.23820264473044095,0.20951417004048584,0.08886226283427037,0.29232547145033355,0.17492414640703616,0.1122979797979798,0.16667929532108353,0.1760559311261339,0.08268662296035278,0.24960601285004247,0.494708091498805,0.27208771128369136,0.15691980524931445,0.4606876446883307,0.2634278387234649,0.20447284345047925,0.262052693668895,0.450890116635973,0.3709222714458317,0
99,0.3717012508133901,0.23144104803493454,0.36628401360544216,0.2564220889093986,0.4927193086302829,0.24074907209537738,0.0949367088607595,0.11627069834413248,0.5644682115270351,0.1420578934565797,0.11313112283345893,0.18933262571314852,0.11408328513591671,0.07530053061923132,0.19987392971581658,0.18750240043015712,0.06537878787878787,0.11990907368819852,0.3156911461643651,0.041772528712556,0.2999151412292399,0.3806759986343462,0.2980356327089996,0.20001119256813474,0.4666895309954556,0.24300707603172345,0.15910543130990415,0.22729060165159257,0.6255371393492941,0.20687340582628544,0
100,0.17576458679777307,0.37903930131004365,0.17867772108843538,0.1022150438394093,0.5643423700722151,0.3130131593746485,0.012232229795520935,0.08034557235421166,0.43434343434343436,0.2787642909267818,0.1221740768651093,0.38193799478130114,0.12883169462116828,0.06582048479900987,0.5881704050007879,0.1917271575066252,0.01054040404040404,0.13415419587043,0.3116465399356715,0.04596085815755042,0.10292156625045457,0.3547285763059064,0.10260392873458202,0.05999216520230566,0.4744062419617595,0.1467603805543683,0.008027156549520768,0.08777034998033817,0.21362799263351762,0.16391461941200147,0
101,0.6233099558961754,0.5406113537117905,0.649234693877551,0.5088447931087524,0.530247425121345,0.7328759419637837,0.44084712755598837,0.6316054715622751,0.6625074272133095,0.25127706154220375,0.29841748304446125,0.14576975808234932,0.3202718334297282,0.254763064688146,0.20601985606975892,0.3544763221569306,0.15333333333333332,0.3136957757150975,0.43202172531345695,0.10850888548899612,0.6320766153473147,0.6329805394332537,0.6637734125171314,0.5176003133919077,0.6030180914001543,0.695271564483703,0.5660543130990415,0.8839952811639795,1.0,0.5494697274801986,1
