,A0,A1,A2,A3,A4,A5,A6,A7,A8,labels
234,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
235,0.5555555555555556,1.0,0.1111111111111111,0.7777777777777777,1.0,0.1111111111111111,0.6666666666666665,0.7777777777777777,1.0,1
236,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0
237,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
238,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.4444444444444445,0.2222222222222222,0.4444444444444445,0.6666666666666665,0.6666666666666665,0.0,1
239,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0
241,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
242,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.0,0
243,0.6666666666666665,0.4444444444444445,0.5555555555555556,1.0,0.3333333333333333,1.0,0.4444444444444445,0.2222222222222222,0.0,1
244,0.4444444444444445,0.6666666666666665,1.0,0.5555555555555556,0.4444444444444445,1.0,0.6666666666666665,0.4444444444444445,0.0,1
245,0.7777777777777777,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0
246,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.6666666666666665,0.2222222222222222,1.0,0.6666666666666665,0.1111111111111111,0.2222222222222222,1
247,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
248,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.0,0.5555555555555556,1.0,0.1111111111111111,0.4444444444444445,0.1111111111111111,1
249,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
250,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
251,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
252,0.6666666666666665,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.1111111111111111,1.0,0.6666666666666665,0.0,0.0,1
253,0.7777777777777777,0.5555555555555556,0.4444444444444445,0.3333333333333333,0.2222222222222222,1.0,0.5555555555555556,0.0,0.0,1
254,0.2222222222222222,1.0,0.2222222222222222,1.0,0.5555555555555556,1.0,0.4444444444444445,0.0,0.3333333333333333,1
255,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
256,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
257,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
258,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
259,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
260,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
261,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
262,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.4444444444444445,0.0,0.0,0.0,0
263,1.0,0.2222222222222222,0.3333333333333333,0.4444444444444445,0.2222222222222222,1.0,0.3333333333333333,0.0,0.0,1
264,0.7777777777777777,0.7777777777777777,0.8888888888888888,0.3333333333333333,0.4444444444444445,1.0,0.6666666666666665,0.7777777777777777,0.0,1
265,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
266,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
267,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
268,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
269,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
270,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.0,0
271,0.4444444444444445,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
272,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,1.0,0.4444444444444445,0.4444444444444445,0.0,1
273,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.0,0.4444444444444445,0.2222222222222222,0.1111111111111111,1
274,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0
275,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
276,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
277,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0
278,1.0,1.0,1.0,0.6666666666666665,0.8888888888888888,1.0,0.6666666666666665,1.0,1.0,1
279,0.2222222222222222,0.6666666666666665,0.6666666666666665,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7777777777777777,0.0,1
280,0.4444444444444445,0.7777777777777777,0.7777777777777777,1.0,0.4444444444444445,1.0,0.7777777777777777,1.0,0.2222222222222222,1
281,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0
282,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444445,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.0,1
283,0.4444444444444445,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0
284,0.4444444444444445,1.0,1.0,0.8888888888888888,0.5555555555555556,1.0,0.6666666666666665,1.0,0.4444444444444445,1
285,0.4444444444444445,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0
286,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
287,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0
288,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
289,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
290,0.2222222222222222,0.2222222222222222,0.4444444444444445,0.1111111111111111,0.2222222222222222,1.0,0.6666666666666665,0.0,0.0,1
291,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0
292,0.4444444444444445,0.6666666666666665,0.8888888888888888,0.7777777777777777,0.5555555555555556,1.0,0.7777777777777777,1.0,0.0,1
293,1.0,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.2222222222222222,1.0,0.6666666666666665,0.8888888888888888,0.1111111111111111,1
294,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0
295,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
296,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0
297,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.4444444444444445,0.4444444444444445,0.0,0.0,0
298,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0
299,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
300,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
301,1.0,1.0,1.0,0.7777777777777777,0.5555555555555556,0.0,0.7777777777777777,0.8888888888888888,0.0,1
302,0.4444444444444445,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
303,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0
304,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0
305,0.4444444444444445,0.3333333333333333,0.5555555555555556,0.7777777777777777,0.3333333333333333,0.0,0.7777777777777777,1.0,0.0,1
306,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0
307,0.4444444444444445,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
308,0.6666666666666665,0.4444444444444445,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.3333333333333333,0.0,1
309,0.5555555555555556,1.0,0.4444444444444445,0.4444444444444445,0.3333333333333333,1.0,0.5555555555555556,1.0,0.0,1
310,1.0,1.0,1.0,0.0,0.5555555555555556,0.0,0.1111111111111111,0.7777777777777777,0.0,1
311,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
312,0.5555555555555556,1.0,0.6666666666666665,0.6666666666666665,0.5555555555555556,0.3333333333333333,0.7777777777777777,1.0,0.1111111111111111,1
313,0.3333333333333333,0.7777777777777777,0.5555555555555556,0.2222222222222222,0.3333333333333333,1.0,0.6666666666666665,0.0,0.0,1
314,0.1111111111111111,0.4444444444444445,0.6666666666666665,0.5555555555555556,0.3333333333333333,1.0,0.6666666666666665,0.5555555555555556,0.0,1
315,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
316,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0
317,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0
318,0.4444444444444445,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.6666666666666665,0.2222222222222222,0.5555555555555556,0.0,1
319,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
320,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.4444444444444445,0.1111111111111111,0.0,0.0,1
321,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
322,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0
323,1.0,1.0,1.0,0.2222222222222222,1.0,0.7777777777777777,0.7777777777777777,0.0,0.0,1
324,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
325,1.0,1.0,1.0,1.0,0.6666666666666665,1.0,0.6666666666666665,1.0,0.3333333333333333,1
326,0.3333333333333333,0.4444444444444445,0.4444444444444445,0.7777777777777777,0.5555555555555556,1.0,1.0,0.6666666666666665,0.0,1
327,1.0,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,1.0,0.4444444444444445,0.2222222222222222,0.0,1
328,0.4444444444444445,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
329,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
330,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0
331,0.8888888888888888,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0,0.6666666666666665,0.6666666666666665,0.1111111111111111,1
332,0.4444444444444445,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
333,1.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,1.0,0.6666666666666665,0.5555555555555556,0.0,1
334,0.4444444444444445,0.2222222222222222,0.4444444444444445,0.0,0.7777777777777777,1.0,0.4444444444444445,0.2222222222222222,0.0,1
335,1.0,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.2222222222222222,0.4444444444444445,0.6666666666666665,0.2222222222222222,0.0,1
336,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,0.0,0
337,0.4444444444444445,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0
338,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0
339,0.3333333333333333,0.7777777777777777,0.6666666666666665,1.0,0.3333333333333333,1.0,0.6666666666666665,0.4444444444444445,0.0,1
340,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0
341,1.0,0.2222222222222222,0.2222222222222222,1.0,0.1111111111111111,1.0,0.6666666666666665,0.2222222222222222,0.2222222222222222,1
342,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0
343,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
344,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
345,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
346,0.8888888888888888,0.4444444444444445,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.2222222222222222,0.2222222222222222,1
347,1.0,0.7777777777777777,0.7777777777777777,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.6666666666666665,0.7777777777777777,1
348,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
349,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
350,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
351,1.0,0.8888888888888888,0.7777777777777777,0.6666666666666665,0.5555555555555556,0.3333333333333333,0.6666666666666665,1.0,0.2222222222222222,1
352,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
353,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
354,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
355,0.6666666666666665,0.7777777777777777,0.6666666666666665,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.7777777777777777,0.7777777777777777,0.3333333333333333,1
356,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
357,0.7777777777777777,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222,0.0,0
358,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0
359,0.6666666666666665,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,0.5555555555555556,0.8888888888888888,0.0,1
360,0.4444444444444445,0.5555555555555556,0.5555555555555556,0.7777777777777777,0.5555555555555556,1.0,0.3333333333333333,1.0,0.3333333333333333,1
361,0.7777777777777777,0.1111111111111111,0.0,0.0,0.4444444444444445,0.0,0.0,0.0,0.0,0
362,0.4444444444444445,0.3333333333333333,0.4444444444444445,0.0,0.7777777777777777,0.0,0.2222222222222222,0.5555555555555556,0.0,0
363,0.4444444444444445,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
364,1.0,1.0,1.0,0.7777777777777777,0.5555555555555556,0.7777777777777777,0.6666666666666665,1.0,0.0,1
365,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0
366,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
367,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
368,0.6666666666666665,0.3333333333333333,0.4444444444444445,1.0,0.1111111111111111,1.0,0.2222222222222222,0.7777777777777777,0.1111111111111111,1
369,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
370,0.4444444444444445,0.7777777777777777,0.3333333333333333,1.0,0.4444444444444445,0.7777777777777777,0.8888888888888888,1.0,0.0,1
371,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
372,0.4444444444444445,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
373,0.6666666666666665,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.4444444444444445,1.0,0.6666666666666665,0.3333333333333333,0.5555555555555556,1
374,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
375,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0
376,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
377,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.0,0
378,0.4444444444444445,0.2222222222222222,0.4444444444444445,0.4444444444444445,0.2222222222222222,0.2222222222222222,0.3333333333333333,1.0,0.0,1
379,0.4444444444444445,0.5555555555555556,0.4444444444444445,0.5555555555555556,1.0,0.0,0.2222222222222222,0.0,0.0,1
380,0.4444444444444445,0.2222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
381,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
382,0.7777777777777777,0.6666666666666665,0.7777777777777777,0.6666666666666665,0.4444444444444445,0.4444444444444445,0.4444444444444445,1.0,0.1111111111111111,1
383,1.0,1.0,0.7777777777777777,0.5555555555555556,0.3333333333333333,0.4444444444444445,0.7777777777777777,1.0,0.0,1
384,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
385,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
386,1.0,0.2222222222222222,0.4444444444444445,0.0,1.0,0.4444444444444445,0.2222222222222222,1.0,0.1111111111111111,1
387,1.0,0.7777777777777777,0.6666666666666665,0.3333333333333333,0.2222222222222222,1.0,0.6666666666666665,0.8888888888888888,0.0,1
388,0.4444444444444445,1.0,0.7777777777777777,1.0,0.7777777777777777,1.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,1
389,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
390,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
391,0.7777777777777777,1.0,0.3333333333333333,0.3333333333333333,0.7777777777777777,1.0,0.7777777777777777,0.1111111111111111,0.0,1
392,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
393,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
394,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
395,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0
396,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0
397,1.0,1.0,0.7777777777777777,1.0,0.5555555555555556,0.4444444444444445,1.0,0.2222222222222222,0.0,1
398,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
399,0.7777777777777777,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,0.0,1
400,0.6666666666666665,0.8888888888888888,0.3333333333333333,1.0,1.0,0.2222222222222222,0.4444444444444445,0.2222222222222222,0.2222222222222222,1
401,0.6666666666666665,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
402,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
403,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
404,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
405,0.4444444444444445,0.7777777777777777,0.6666666666666665,0.6666666666666665,1.0,1.0,0.4444444444444445,0.6666666666666665,0.0,1
406,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
407,0.0,0.0,0.0,0.0,0.4444444444444445,0.0,0.2222222222222222,0.0,0.0,0
408,0.4444444444444445,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
409,0.4444444444444445,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0
410,1.0,0.3333333333333333,0.4444444444444445,0.4444444444444445,0.4444444444444445,1.0,0.3333333333333333,0.0,0.0,1
411,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0
412,0.0,0.4444444444444445,0.7777777777777777,0.5555555555555556,0.4444444444444445,0.7777777777777777,0.6666666666666665,1.0,0.0,1
413,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0
414,0.6666666666666665,0.7777777777777777,0.6666666666666665,0.1111111111111111,0.3333333333333333,0.7777777777777777,0.2222222222222222,0.7777777777777777,0.1111111111111111,1
415,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0
416,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0
417,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.4444444444444445,0.7777777777777777,0.3333333333333333,0.3333333333333333,0.0,1
418,0.4444444444444445,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
419,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.4444444444444445,0.0,0.0,0.0,0
420,0.4444444444444445,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
421,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
422,0.2222222222222222,0.4444444444444445,0.6666666666666665,0.7777777777777777,0.7777777777777777,0.8888888888888888,0.6666666666666665,1.0,0.6666666666666665,1
423,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
424,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0
425,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
426,0.8888888888888888,0.4444444444444445,0.4444444444444445,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444445,0.0,0.0,1
427,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
428,0.4444444444444445,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0
429,0.4444444444444445,0.6666666666666665,0.3333333333333333,0.0,0.5555555555555556,0.0,0.6666666666666665,1.0,0.2222222222222222,1
430,0.7777777777777777,0.7777777777777777,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.2222222222222222,1.0,1.0,0.0,1
431,1.0,1.0,1.0,0.3333333333333333,0.7777777777777777,0.0,0.7777777777777777,1.0,0.0,1
432,0.7777777777777777,0.6666666666666665,0.3333333333333333,0.3333333333333333,0.4444444444444445,0.2222222222222222,0.4444444444444445,1.0,0.0,1
433,0.4444444444444445,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
434,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.4444444444444445,0.2222222222222222,0.7777777777777777,0.6666666666666665,0.5555555555555556,0.0,1
435,0.0,0.3333333333333333,0.2222222222222222,1.0,0.3333333333333333,1.0,0.4444444444444445,0.5555555555555556,0.0,1
436,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
437,0.4444444444444445,0.6666666666666665,1.0,1.0,0.4444444444444445,1.0,1.0,1.0,0.0,1
438,1.0,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.4444444444444445,0.2222222222222222,0.5555555555555556,0.0,1
439,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
440,0.4444444444444445,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
441,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
442,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0
443,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
444,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0
445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.5555555555555556,0.2222222222222222,1.0,0.2222222222222222,0.0,0.0,1
446,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.4444444444444445,0.2222222222222222,1.0,0.2222222222222222,0.4444444444444445,0.2222222222222222,0
447,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
448,0.4444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
449,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0
450,0.6666666666666665,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,1
451,0.7777777777777777,0.3333333333333333,1.0,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.6666666666666665,1.0,0.0,1
452,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0
453,0.6666666666666665,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,1.0,0.4444444444444445,0.3333333333333333,0.2222222222222222,1
454,0.4444444444444445,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.4444444444444445,1.0,0.6666666666666665,0.7777777777777777,0.0,1
455,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.4444444444444445,0.1111111111111111,0.4444444444444445,0.0,1
456,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0
457,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0
458,0.3333333333333333,0.4444444444444445,0.4444444444444445,1.0,0.3333333333333333,1.0,0.6666666666666665,0.4444444444444445,0.7777777777777777,1
